Customer id,Total chats,Total calls,Total Mails,Avg Chat Rating,Avg Call Rating,Avg Mail Rating,Call support,Total escallation,IM / VM,ALR
76721,199,102,56,2.49,1.55,4.44,0,29,26,0
76722,88,378,87,2.69,4.84,1.47,0,68,38,1
76723,293,162,39,1.62,3.95,3.64,1,55,31,0
76724,445,275,92,4.36,4.95,2.1,0,90,13,1
76725,366,200,22,2.07,2.95,2.44,0,23,35,0
76726,119,340,77,3.64,1.16,3.89,1,30,34,1
76727,128,155,52,2.26,3.1,3.74,1,4,27,0
76728,342,135,55,4.22,4.19,1.36,1,15,10,1
76729,275,99,64,1.12,3.34,3.09,1,49,32,0
76730,334,330,68,2.85,4.4,2.61,1,54,8,1
76731,455,30,73,2.53,2.8,4.3,1,76,12,0
76732,195,208,84,3.02,1.2,3.06,1,99,32,1
76733,248,311,44,3.72,3.63,3.24,0,100,12,0
76734,332,323,61,1.07,2.33,1.23,0,94,9,1
76735,265,233,99,4.72,1.79,1.17,1,25,24,0
76736,277,50,88,4.46,4.65,3.34,1,72,37,1
76737,182,383,73,2.51,2.6,1.81,0,32,14,0
76738,407,373,54,4.77,1.41,1.87,1,50,5,1
76739,410,398,72,5,4.19,4.59,0,18,19,0
76740,496,223,20,4.6,2.33,2.86,1,83,37,1
76741,426,313,61,3.63,4.85,4.12,0,89,4,0
76742,111,48,61,1.26,3.08,3.02,1,67,32,1
76743,131,195,37,1.72,2.79,1.84,0,19,38,0
76744,243,395,51,3.04,2.84,1.08,0,95,16,1
76745,141,296,56,3.8,1.76,3.12,0,60,8,0
76746,309,214,10,4.09,1.73,3.83,0,97,21,1
76747,266,358,76,4.59,4.66,1.31,1,17,5,0
76748,420,241,97,3.71,4.82,2.79,1,80,20,1
76749,500,149,72,3.68,2.75,4.82,1,26,24,0
76750,182,170,57,1.51,2.43,2.72,0,53,18,1
76751,496,81,33,3.21,1.69,3.97,1,56,30,0
76752,117,278,68,4.64,3.35,2.62,1,89,16,1
76753,68,375,93,3.58,4.7,3.72,1,83,34,0
76754,178,118,37,3.61,3.41,2.1,0,44,31,1
76755,422,158,39,4.61,4.37,2.77,0,52,25,0
76756,343,275,41,4.4,4.09,3.5,0,93,6,1
76757,127,279,41,3.06,1.36,1.32,0,7,26,0
76758,262,380,44,3.99,2.13,4.79,0,66,9,1
76759,364,141,73,2.81,2.71,3.02,1,30,37,0
76760,53,133,72,1.7,3.97,4.01,1,34,23,1
76761,468,353,45,2.68,1.74,1.59,1,24,10,0
76762,466,92,27,3.12,4.47,3.46,0,7,34,1
76763,481,204,62,4.59,1.41,3.42,1,59,25,0
76764,61,81,85,1.53,2.32,3.89,0,48,5,1
76765,237,383,88,4.43,2.63,2.39,1,15,28,0
76766,424,232,46,2.2,2.37,1.7,1,20,12,1
76767,455,338,18,4.74,4.28,3.53,0,62,13,0
76768,346,184,40,2.14,1.74,4.02,0,86,13,1
76769,177,375,63,2.84,3.06,4.28,1,7,15,0
76770,351,80,34,4.12,3,2.24,1,89,37,1
76771,87,151,78,2.82,2.28,1.18,0,44,29,0
76772,490,97,28,3.41,1.64,3.28,0,45,20,1
76773,127,312,91,3.69,1.63,1.71,1,61,4,0
76774,495,30,44,4.49,4.59,1.14,1,3,5,1
76775,249,244,29,3.24,3.53,1.56,0,49,32,0
76776,172,385,50,4.67,2.99,1.71,0,70,32,1
76777,226,309,71,3.75,4.29,4.5,1,43,26,0
76778,153,170,49,4.82,4.67,1.74,1,42,14,1
76779,273,197,76,1.33,4.87,2.49,0,22,35,0
76780,55,230,47,4.94,3.53,1.17,0,50,22,1
76781,463,318,77,4.03,4.07,3.33,1,11,22,0
76782,59,179,86,2.52,1.33,3.08,0,42,36,1
76783,312,375,16,3.12,2.11,2.81,0,62,18,0
76784,169,84,62,2.19,3.44,1.62,0,48,15,1
76785,147,400,87,3.61,2.12,3.81,1,95,34,0
76786,229,397,85,2.83,2.78,4.79,1,10,18,1
76787,205,162,74,1.13,3.39,2.75,0,35,17,0
76788,242,28,20,1.46,1.46,1.08,1,59,30,1
76789,416,283,89,1.48,4.24,4.85,0,70,33,0
76790,117,250,45,1.91,4.71,2.03,1,79,4,1
76791,126,212,21,1.28,1.03,2.78,0,100,18,0
76792,473,123,27,2.76,2.54,1.14,0,65,11,1
76793,355,180,77,3.75,2.04,4.31,1,77,3,0
76794,499,319,47,2.98,3.96,4.07,0,25,25,1
76795,92,399,18,3.56,3.51,2.49,0,7,22,0
76796,303,380,10,3.22,4.85,4.79,0,34,29,1
76797,491,76,33,3.95,2.34,2.8,1,34,10,0
76798,181,253,44,4.14,3.55,4.95,1,24,9,1
76799,356,125,84,3.55,2.44,3.01,0,91,6,0
76800,218,331,87,3.65,1.3,3.1,0,32,17,1
76801,413,307,60,2.39,1.45,2.95,0,93,36,0
76802,118,80,84,1.22,4.05,1.71,0,55,27,1
76803,487,217,30,4.87,4.88,2.07,0,50,7,0
76804,178,149,24,4.38,1.2,4.27,0,23,28,1
76805,150,267,76,3.79,2.45,3.25,1,94,5,0
76806,55,344,30,1.92,3.75,2.08,1,89,14,1
76807,442,347,61,2,1.41,4.33,0,6,40,0
76808,426,246,34,4.73,4.49,2.54,0,22,37,1
76809,116,366,14,1.44,4.82,1,1,86,27,0
76810,399,350,46,4.63,1.23,3.89,1,78,10,1
76811,68,92,94,3.47,4.68,2.37,0,20,29,0
76812,236,42,97,1.95,4.17,1.93,0,44,18,1
76813,437,198,27,2.51,2.77,4.03,1,11,16,0
76814,66,361,90,4.09,2.08,3.07,1,6,7,1
76815,163,320,58,4.77,2.74,2.89,1,91,14,0
76816,365,56,85,3.4,3.82,3.13,0,87,6,1
76817,455,377,63,3.64,2.75,3.66,0,18,21,0
76818,73,173,82,3.58,1.26,3.58,0,86,30,1
76819,455,119,54,2.58,1.44,1.21,0,92,15,0
76820,357,100,100,2.13,1.15,3.26,0,36,3,1
76821,436,212,41,4.31,3.01,4.09,1,31,18,0
76822,318,374,94,4.98,3.37,4.5,1,3,14,1
76823,223,239,81,2.93,1.83,3.57,1,40,35,0
76824,127,117,15,4.38,2.33,4.91,1,61,8,1
76825,141,301,73,4.82,3.9,2.73,0,75,25,0
76826,151,133,11,4.31,4.77,4.44,0,78,32,1
76827,495,173,35,2.05,3.96,1.77,1,14,17,0
76828,154,359,40,1.88,4.41,1.6,1,97,12,1
76829,455,54,11,3.38,3.41,3.57,1,33,9,0
76830,428,318,76,2.67,3.98,3.1,1,59,17,1
76831,284,347,93,3.85,3.85,1.27,0,57,24,0
76832,343,400,54,4.08,4.3,3.48,1,5,40,1
76833,434,242,51,4.11,1.3,2.7,1,78,13,0
76834,340,71,27,4.55,1.94,2.56,0,49,7,1
76835,378,132,73,2.55,3.61,3.99,1,79,38,0
76836,71,96,98,4.09,3.61,4.62,0,99,5,1
76837,231,235,21,3.66,3.36,4.85,1,75,20,0
76838,51,267,93,1.49,1.69,2.3,0,90,18,1
76839,422,320,37,4.63,3.8,2.18,1,97,27,0
76840,378,361,97,2.99,1.39,1.79,1,81,29,1
76841,206,253,15,1.06,2.19,2.85,0,35,20,0
76842,303,62,98,3.16,3.15,2.07,0,38,20,1
76843,246,131,21,1.76,2.81,4.03,1,57,24,0
76844,374,327,89,4.87,3.25,1.55,0,61,21,1
76845,204,215,73,4.49,2.7,4.57,1,20,27,0
76846,273,85,63,2.33,4.76,3.57,1,45,24,1
76847,400,161,66,4.19,2.18,1.74,0,25,33,0
76848,418,186,57,1.98,3.5,1.75,1,74,19,1
76849,66,78,45,1.5,2.78,2.91,0,38,29,0
76850,241,185,68,3.19,3.72,2.12,1,65,26,1
76851,291,216,21,2.97,4.2,3.47,0,48,34,0
76852,154,301,14,2.81,3.38,3.09,1,47,11,1
76853,285,366,24,1.7,3.67,2.42,0,50,11,0
76854,490,347,75,1.82,3.08,1.99,1,75,14,1
76855,200,205,46,3.69,4.62,2.89,0,15,6,0
76856,168,59,51,4.58,1.82,2.57,0,21,13,1
76857,129,228,19,4.27,3.7,1.63,1,34,12,0
76858,138,379,76,3.17,2.03,2.39,1,9,9,1
76859,191,193,28,1.64,1.78,1.57,1,12,10,0
76860,418,245,97,1.22,4.34,2.92,1,94,35,1
76861,255,367,58,3.17,1.4,4.69,1,7,16,0
76862,127,287,70,1.15,1.8,4.49,1,87,14,1
76863,273,248,91,2.97,3.3,3.7,0,91,35,0
76864,193,71,63,2.61,4.66,1.13,1,15,35,1
76865,330,352,10,2.67,3.52,1.02,0,38,40,0
76866,259,26,57,1.25,1.28,2.47,1,96,9,1
76867,389,87,22,2.1,3.35,2.38,1,89,32,0
76868,121,89,80,4.08,4.37,1.04,0,20,28,1
76869,158,191,26,4.56,3.95,4.87,0,37,6,0
76870,426,82,33,4.92,1.9,4.16,1,70,25,1
76871,409,165,25,3.23,3.85,1.05,1,23,10,0
76872,428,241,28,2.9,3.32,3.75,1,69,4,1
76873,304,117,20,2.32,4.22,2.83,1,86,21,0
76874,261,209,51,4.48,4.57,2.4,0,22,28,1
76875,248,164,92,4.64,2.43,2.24,0,17,27,0
76876,414,47,99,4.24,4.38,4.17,0,5,8,1
76877,95,383,90,2.66,1.94,1.89,1,89,28,0
76878,218,39,33,1.44,1.19,3.53,0,90,5,1
76879,185,163,82,4.55,1.33,1.05,0,23,30,0
76880,360,301,46,3.47,2.33,3.32,0,81,24,1
76881,385,383,58,1.19,3.01,4.17,1,24,31,0
76882,221,74,88,1.57,2,2.33,0,19,37,1
76883,406,310,22,1.09,2.06,1.9,1,74,37,0
76884,358,222,67,2,4.3,3.12,1,18,19,1
76885,221,216,57,2.8,3.37,4.93,0,26,29,0
76886,371,241,44,3.09,1.99,3.17,1,56,40,1
76887,214,288,50,1.42,3.7,4.36,1,14,24,0
76888,79,208,90,3.44,1.48,2.32,0,91,29,1
76889,494,96,78,4.23,1.96,4.81,1,33,8,0
76890,378,34,48,3.03,1.13,2.72,1,4,7,1
76891,293,123,91,3.48,2.86,2.18,1,63,7,0
76892,381,231,58,1.29,3.2,2.89,1,80,32,1
76893,306,88,28,4.94,3.48,1.45,1,61,15,0
76894,460,49,38,4.76,3.23,2.72,1,81,14,1
76895,136,105,36,1.81,3.22,4.24,0,88,5,0
76896,180,368,85,2.25,3.79,4.08,1,72,31,1
76897,87,337,49,2.49,3.39,1.08,0,71,22,0
76898,101,104,97,2.77,4.06,3.72,1,89,4,1
76899,307,34,72,3.44,4.53,4.58,1,18,31,0
76900,266,377,88,3.1,1.84,3.75,1,22,33,1
76901,428,369,83,2.82,3.01,3.35,1,97,13,0
76902,450,339,40,1.17,4.44,3.25,1,65,39,1
76903,392,336,75,4.67,3.73,2.01,1,72,38,0
76904,406,81,96,3.94,2,3.03,0,60,22,1
76905,243,305,84,3.58,4.83,2.04,1,8,8,0
76906,393,147,38,2.17,3.74,2.45,0,35,25,1
76907,364,378,87,1.9,1.39,1.67,0,76,13,0
76908,265,221,26,1.05,1.17,1.68,0,70,5,1
76909,126,90,72,4.89,2.88,4.78,0,51,5,0
76910,86,229,48,4.71,1.08,3.23,1,15,38,1
76911,307,304,28,2.05,3.79,4.09,0,95,20,0
76912,223,129,45,2.16,4.54,4.53,1,59,34,1
76913,199,76,66,4.29,2.16,3.64,0,47,7,0
76914,424,280,16,1.37,2.31,2.03,1,81,11,1
76915,403,121,84,4.15,3.42,4.01,1,67,26,0
76916,287,146,84,4.64,3.7,4.46,0,81,6,1
76917,296,139,82,1.54,2.77,3.43,0,8,22,0
76918,437,340,98,1.06,4.44,1.84,1,11,13,1
76919,149,199,34,4.17,2.64,4.87,1,73,33,0
76920,265,174,15,4.4,4.05,4.73,0,98,39,1
76921,418,56,33,2.87,4.7,4.38,1,16,18,0
76922,366,65,12,1.66,2.98,4.15,1,20,29,1
76923,468,302,13,2.17,3.15,3.13,1,62,29,0
76924,229,247,39,1.78,4.11,1.27,1,4,39,1
76925,65,38,14,2.13,2.66,4.28,0,16,30,0
76926,434,76,44,4.36,1.63,4.05,1,77,13,1
76927,310,188,86,3.37,1.74,2.58,1,96,7,0
76928,432,37,97,3.09,4.29,2.99,1,79,24,1
76929,59,220,23,4.53,1.09,4.81,1,13,18,0
76930,288,211,16,3.44,2.39,1.1,0,98,22,1
76931,50,387,95,1.27,3.06,1.47,1,61,11,0
76932,477,365,74,4.94,1.89,1.92,0,7,34,1
76933,411,234,93,4.9,4.86,2.34,1,88,22,0
76934,385,174,46,4.63,3.39,4.7,1,76,33,1
76935,423,301,22,3.27,2.53,4.67,0,37,38,0
76936,347,338,17,1.45,1.4,4.24,0,89,23,1
76937,357,240,37,3.58,4.77,3.78,0,61,17,0
76938,401,148,69,1.27,4.7,3.49,0,58,22,1
76939,301,99,99,1.57,2.24,2.7,1,80,23,0
76940,363,338,42,3.87,3.69,4.23,1,95,39,1
76941,460,30,25,4.2,4.24,2.42,1,99,8,0
76942,260,298,20,3.86,1.22,1.57,1,34,27,1
76943,53,241,18,2.85,1.36,3.96,0,42,30,0
76944,175,66,70,2.33,4.18,4.49,1,74,27,1
76945,468,226,36,1.85,1.48,4.94,1,39,10,0
76946,415,305,40,4.58,4.26,3.38,1,44,26,1
76947,186,308,85,4.96,3.95,2.28,0,56,3,0
76948,236,86,94,4.85,4.55,4.24,1,27,30,1
76949,354,288,39,1.78,4.91,2.86,0,72,12,0
76950,249,298,71,2.63,1.18,3.02,0,93,18,1
76951,74,320,20,2.21,1.26,3.29,0,48,40,0
76952,190,55,65,4.96,1.73,1.29,1,99,30,1
76953,279,155,50,1.81,4.97,2.18,1,65,37,0
76954,56,187,67,2.38,3.03,4.93,0,49,25,1
76955,212,132,94,4.23,2.78,1.71,0,90,27,0
76956,149,185,43,1.7,2.05,2.73,0,29,31,1
76957,159,322,67,2.46,1.91,3.94,1,66,36,0
76958,53,301,100,4.07,4.61,1.48,1,78,30,1
76959,327,364,76,3.33,1.18,1.89,0,86,37,0
76960,91,55,90,3.34,4.73,1.23,0,68,38,1
76961,170,74,57,1.76,2.91,2.9,0,49,33,0
76962,198,92,74,2.27,4.24,4.23,0,10,33,1
76963,142,154,37,3.86,3.04,4,1,32,22,0
76964,454,323,33,4.09,2.04,3.96,0,74,25,1
76965,92,338,64,3.5,2.92,4.12,0,67,5,0
76966,78,112,71,1.12,2.94,3.51,1,13,6,1
76967,75,198,84,3.93,3.57,1.16,1,68,30,0
76968,380,242,49,2.03,1.95,1.63,0,87,36,1
76969,485,43,94,1.79,4.34,3.25,0,38,20,0
76970,109,139,84,4.58,3.39,3.66,0,30,4,1
76971,143,170,23,2.47,1.92,3.07,1,76,15,0
76972,490,348,31,4.53,4.38,1.86,0,68,15,1
76973,380,134,23,2.99,2.64,1.34,1,19,9,0
76974,53,397,52,2.95,3.81,2.52,0,66,9,1
76975,187,365,71,4.7,4.04,2.61,1,89,38,0
76976,364,207,43,4.37,3.06,2.35,0,25,15,1
76977,183,196,29,1.73,4.29,3.73,1,36,21,0
76978,277,254,73,3.33,2.57,1.8,0,20,29,1
76979,440,296,32,4.93,1.1,2.12,1,73,38,0
76980,264,272,33,1.97,2.89,2.04,1,59,21,1
76981,172,278,43,3.34,2.09,2.2,0,6,34,0
76982,391,135,83,3.02,2.41,4.07,0,92,14,1
76983,104,65,43,1.61,1.49,3.27,0,78,35,0
76984,427,296,50,1.71,2.99,3.82,1,98,31,1
76985,272,337,20,4.31,1.91,1.46,1,83,16,0
76986,174,378,74,1.49,1.16,1.92,0,50,28,1
76987,67,223,38,4.05,1.33,2.95,1,54,40,0
76988,255,193,80,3.66,4.83,2.76,0,28,30,1
76989,342,193,96,4.05,1,4.21,0,97,7,0
76990,199,269,40,1.92,3.75,4.88,0,29,18,1
76991,349,202,72,1.78,4.83,3.61,0,16,10,0
76992,322,378,51,1.15,3.03,4.77,0,36,4,1
76993,348,299,99,3.24,2.55,4.08,0,76,21,0
76994,384,70,32,2.65,3.48,3.27,0,50,21,1
76995,263,40,23,3.62,3.07,3.37,1,38,30,0
76996,122,197,84,1.27,1.69,3.92,0,42,23,1
76997,128,159,69,4.99,2.05,2.87,1,72,34,0
76998,105,343,18,2.74,3.14,3,0,59,5,1
76999,356,394,87,3.63,4.26,2.14,1,25,22,0
77000,201,288,65,1.96,4.93,4.4,0,4,17,1
77001,269,346,25,2.94,2.7,1.21,1,9,9,0
77002,143,378,66,3.13,3.11,3.49,1,27,33,1
77003,135,135,62,3.6,1.29,1.67,1,9,8,0
77004,72,208,26,3.17,2.54,2.4,0,34,3,1
77005,75,281,90,4.91,3.78,4.88,0,41,20,0
77006,180,131,45,4.03,2.63,4.26,0,24,30,1
77007,163,182,77,4.83,1.21,4.15,1,20,29,0
77008,474,301,58,2.82,1.41,3.12,0,6,22,1
77009,267,198,76,3.62,4.61,3.03,1,91,4,0
77010,395,312,41,1.77,4.35,3.47,1,37,10,1
77011,198,378,89,3.58,3.98,4.39,0,93,15,0
77012,321,273,54,4.49,1.5,3.94,1,37,4,1
77013,338,208,86,3.71,1.83,3.86,1,21,3,0
77014,460,112,67,3.57,3.22,1.51,1,26,17,1
77015,202,272,20,1.7,3.69,1.44,1,70,16,0
77016,280,330,62,3.72,3.41,3.11,1,64,36,1
77017,257,340,24,3.61,2.09,2.99,0,46,9,0
77018,291,152,75,1.33,4.56,4.03,0,50,7,1
77019,287,294,69,3.23,3.93,4.93,1,36,4,0
77020,326,354,65,4.49,3.3,3.57,0,38,29,1
77021,61,35,30,3.49,4.77,4.27,0,39,39,0
77022,310,141,79,3.97,2.02,3.58,1,89,10,1
77023,248,133,97,3.64,4.41,1.89,1,6,8,0
77024,83,254,49,4.82,4.93,1.11,1,95,27,1
77025,169,265,63,2.48,2.65,2,1,9,25,0
77026,175,153,81,3.53,4.08,3.01,1,75,6,1
77027,468,31,20,2.44,4.97,1.65,0,61,16,0
77028,176,79,75,1.01,4.63,4.04,1,43,37,1
77029,462,365,35,4.55,1.94,3.43,1,23,23,0
77030,392,179,26,2.94,4.1,3.63,0,97,18,1
77031,274,265,17,3.76,3.06,3.82,1,17,21,0
77032,433,392,40,1.29,4.41,4.91,1,40,30,1
77033,492,212,85,4.6,3.84,1.15,1,21,21,0
77034,381,179,25,3.98,2.79,4.08,1,38,6,1
77035,498,246,97,3.48,3.89,4.16,1,15,15,0
77036,320,378,59,3.31,1.54,2.88,0,86,22,1
77037,246,185,94,4.39,1.26,1.35,0,22,37,0
77038,192,210,36,2.4,4.26,4.06,0,97,22,1
77039,261,375,74,2.69,1.58,3.32,1,29,26,0
77040,231,391,28,3.08,4.32,1.84,1,80,5,1
77041,393,101,95,3.28,4.26,4.47,0,58,6,0
77042,203,317,33,1.24,1.89,1.4,1,84,17,1
77043,421,204,29,1.32,4.36,1.03,0,24,29,0
77044,447,213,95,1.59,3.08,2.22,1,46,3,1
77045,434,26,18,4.6,4.15,2.74,1,96,38,0
77046,160,138,61,2.62,2.88,2.53,0,24,31,1
77047,250,364,73,2.34,4.13,4.65,0,90,23,0
77048,285,138,64,1.3,1.79,4.88,0,95,13,1
77049,390,212,63,2.38,4.29,4.24,1,80,25,0
77050,403,315,46,1.13,4.63,4.88,1,100,30,1
77051,88,236,37,2.12,2.24,1.35,0,63,20,0
77052,171,67,69,3.11,4.15,4.81,0,67,16,1
77053,393,169,65,2.95,3.08,4.32,0,65,32,0
77054,58,40,88,1.68,4.75,1.01,1,30,18,1
77055,284,271,46,4.1,4.61,3.82,0,42,36,0
77056,494,356,70,2.15,4.33,2.64,1,73,16,1
77057,109,346,42,4.17,3.24,4.07,1,93,22,0
77058,278,90,56,2.26,4.65,3.47,0,42,10,1
77059,141,86,20,2.72,2.6,1.2,0,84,37,0
77060,361,384,40,4.19,3.23,4.87,0,81,21,1
77061,105,220,45,2.48,2.47,4.72,1,56,7,0
77062,397,39,65,2.89,4.46,1.19,0,54,19,1
77063,282,308,88,4.04,1.43,4.95,1,65,10,0
77064,364,98,77,2.94,2.34,2.86,1,31,10,1
77065,65,71,79,1.04,1.24,4.53,1,85,12,0
77066,203,372,37,1.44,4.93,3.06,1,34,24,1
77067,481,93,22,1.28,4.13,4.39,0,94,4,0
77068,290,304,75,3.91,1.11,2.96,1,84,13,1
77069,421,395,91,3.3,2.88,1.68,0,36,36,0
77070,496,163,25,4.58,4.97,4.66,1,48,40,1
77071,313,205,36,1.22,4.44,3.09,1,52,11,0
77072,236,248,75,2.59,1.42,1.33,0,57,5,1
77073,121,293,30,3.08,3.6,4.33,0,72,11,0
77074,270,298,17,4.26,4.99,4.41,0,60,8,1
77075,138,198,23,2.26,4.81,2.41,1,75,32,0
77076,242,296,57,2.98,2.97,3.03,0,57,22,1
77077,119,354,32,2.79,3.39,1.43,0,48,28,0
77078,126,243,16,2.9,4.97,3.57,1,79,13,1
77079,226,158,50,4.2,1.78,3.73,1,29,16,0
77080,75,386,39,2.34,4.98,1.42,1,61,36,1
77081,237,79,44,4.24,3.63,4.16,0,68,6,0
77082,356,326,25,3.69,1.86,1.79,1,69,8,1
77083,279,76,79,3.22,1.86,4.22,1,70,31,0
77084,395,92,86,2.67,3.11,4.51,1,31,30,1
77085,258,170,14,3.32,1.24,1.83,0,26,40,0
77086,145,289,41,1.66,2.43,1.7,0,4,16,1
77087,396,280,25,4.6,3.87,4.88,1,27,3,0
77088,165,299,99,4.39,4.67,3.02,0,58,19,1
77089,443,191,63,1.71,3.77,4.3,1,74,33,0
77090,185,68,36,2.31,1.65,2.88,1,40,35,1
77091,258,89,88,1.53,3.71,3.91,0,8,13,0
77092,292,115,26,3.19,2.32,4.77,0,90,4,1
77093,475,340,97,3.12,4.35,3.76,0,66,10,0
77094,236,83,90,4.66,3.74,2.44,1,54,8,1
77095,145,321,75,1.35,2.76,2.24,0,50,12,0
77096,494,346,48,3.05,2.27,4.74,1,85,35,1
77097,168,27,31,4.4,2.93,4.26,1,33,16,0
77098,318,90,42,1.53,3.08,1.87,0,51,5,1
77099,319,277,34,1.22,4.73,4.69,1,39,7,0
77100,117,230,94,2.25,3.38,1.69,0,7,35,1
77101,276,184,52,4.1,1.49,2.96,0,81,16,0
77102,186,350,74,4.2,3.91,3.49,0,9,29,1
77103,361,241,10,3.62,2.83,3.3,1,59,19,0
77104,245,72,78,3.74,3.09,2.38,0,27,26,1
77105,235,91,60,4.22,3.68,4.18,0,23,36,0
77106,208,149,34,1.49,2.2,3.42,1,61,21,1
77107,432,171,94,1.39,2.35,4.68,0,16,5,0
77108,457,396,28,1.46,3.54,2.81,1,4,39,1
77109,85,182,21,2.07,1.23,3.59,1,73,37,0
77110,125,28,42,4.07,4.41,2.55,1,34,13,1
77111,482,273,69,1.84,3.26,4.49,0,77,7,0
77112,411,313,15,3.59,3.41,3.55,1,34,20,1
77113,61,385,62,2.6,4.57,3.41,0,22,24,0
77114,412,57,12,2.14,4.53,2.77,0,72,34,1
77115,469,219,76,1.82,3.96,4.73,1,17,14,0
77116,370,375,59,3.7,4.32,1.44,0,75,20,1
77117,186,224,40,1.09,1.83,3.34,0,96,24,0
77118,276,152,12,2.31,1.58,1.55,0,65,21,1
77119,256,25,69,1.6,2.55,2.26,1,43,25,0
77120,321,177,71,1.8,2.97,2.62,1,39,21,1
77121,149,137,69,2.04,3.12,1.77,1,35,32,0
77122,341,161,10,3.59,2.54,3.94,0,52,10,1
77123,240,348,69,2.33,3.7,4.79,1,22,16,0
77124,382,191,75,4.55,1.62,2.98,1,80,3,1
77125,195,255,62,4.66,4.06,3.41,0,11,37,0
77126,175,169,80,1.05,1.66,4.48,1,84,13,1
77127,290,302,48,3.85,4.87,4.4,1,44,29,0
77128,388,338,50,2.33,3.22,1.54,1,33,7,1
77129,385,168,63,4.47,1.5,4.94,0,63,17,0
77130,251,226,65,1.46,3.93,4.51,1,37,20,1
77131,446,126,76,3.17,2.76,1.92,0,90,28,0
77132,409,105,32,2.78,4.04,4.92,0,9,36,1
77133,463,396,50,1.43,4.51,4.09,1,92,23,0
77134,381,109,43,3.95,3.91,1.21,1,78,38,1
77135,177,259,71,4.82,1.92,2.65,0,8,19,0
77136,108,190,82,4.57,3.39,4.53,1,79,31,1
77137,272,301,57,2.69,2.82,4.12,1,90,17,0
77138,267,26,73,2.35,2.68,1.99,0,45,35,1
77139,406,229,83,4.29,4.52,2.67,1,34,25,0
77140,262,92,72,1.23,2.97,4.71,0,96,37,1
77141,476,361,18,4.5,3.17,1.34,0,54,14,0
77142,110,298,100,4.5,3.92,3.57,1,24,28,1
77143,346,363,98,1.39,1.1,2.55,1,13,17,0
77144,343,348,76,3.76,1.33,2.09,0,43,12,1
77145,289,253,59,4.41,4.45,3.57,1,56,5,0
77146,488,180,58,3.66,1.99,1.67,0,60,13,1
77147,75,310,66,4.42,4.05,2.33,0,79,28,0
77148,490,347,98,2.98,1.36,4.43,1,92,18,1
77149,393,331,23,2.58,3.92,1.35,1,26,9,0
77150,185,219,42,1.54,4.75,1.85,1,75,18,1
77151,434,339,67,3.72,1.6,1.88,0,13,34,0
77152,86,170,44,3.87,2.98,2.07,1,29,40,1
77153,261,255,73,3.15,4.97,3.73,1,27,30,0
77154,200,68,61,4.82,3.99,2.85,0,73,33,1
77155,139,125,41,4.43,2.72,4.18,0,35,11,0
77156,438,368,38,2.09,1.06,4.7,1,30,5,1
77157,483,193,31,1.83,2.86,1.09,0,33,33,0
77158,165,232,56,1.68,1.93,4.07,1,42,17,1
77159,425,394,87,2.91,2.66,4.03,0,13,11,0
77160,169,391,37,2.94,1.76,4.47,0,97,5,1
77161,327,26,48,3.75,2.52,1.84,0,27,20,0
77162,120,356,99,1.92,2.9,2.03,0,62,14,1
77163,492,343,25,2.05,1.23,2.46,0,55,11,0
77164,131,274,81,3.27,3.08,4.48,1,71,29,1
77165,383,58,70,4.57,3.48,1.56,1,46,21,0
77166,479,187,63,3.93,1.56,1.57,0,16,22,1
77167,380,99,11,2.57,3.36,1.89,0,42,26,0
77168,411,174,67,4.79,3.28,4.33,1,88,31,1
77169,302,391,36,1.75,4.41,1.27,0,34,30,0
77170,139,397,54,4.33,4.01,4.54,0,38,23,1
77171,369,292,23,4.7,2.11,4.45,1,3,30,0
77172,281,272,81,2.76,4.38,3.74,0,41,33,1
77173,142,73,68,3.53,3.98,3.18,1,15,22,0
77174,385,45,44,2.58,3.24,2.17,0,9,30,1
77175,295,223,43,2.22,3.07,2.24,0,94,5,0
77176,252,205,22,4.31,1.87,1.62,1,28,30,1
77177,225,106,40,3.78,4.25,4.38,0,99,20,0
77178,109,220,92,1.36,1.79,2.64,0,18,22,1
77179,114,72,20,3.51,4.32,4.35,1,60,22,0
77180,195,242,68,3.36,2.35,2.29,1,15,3,1
77181,112,363,92,1.31,4.9,1.7,1,48,11,0
77182,193,92,88,4.75,3.03,1.86,0,57,39,1
77183,446,253,43,3.88,2.07,4.17,1,39,34,0
77184,402,376,39,3.69,2.8,1.25,1,27,18,1
77185,230,297,25,4.69,2.04,4.91,0,4,32,0
77186,486,44,35,2.48,2.74,2.2,1,97,13,1
77187,229,370,18,3.97,1.24,3.83,0,50,23,0
77188,497,367,87,1.47,3.92,2.64,1,32,26,1
77189,230,175,23,3.7,4.4,2.33,1,67,8,0
77190,105,154,30,1.3,2.55,4.23,0,100,13,1
77191,292,99,100,4.89,3.86,3.36,1,100,11,0
77192,201,269,35,4.41,2.23,1.76,1,93,36,1
77193,195,226,24,2.38,1.63,1.18,0,57,7,0
77194,61,361,89,3.14,3.71,3.53,0,46,4,1
77195,63,164,97,3.44,1.06,3.65,0,79,3,0
77196,91,240,93,2.83,1.51,4.51,0,93,18,1
77197,83,237,46,4.79,1.2,3.18,0,92,12,0
77198,344,126,27,3.11,2.9,2.95,1,76,7,1
77199,391,43,28,1.12,3.71,4.06,0,74,25,0
77200,452,321,19,3.61,1.76,4.82,0,23,25,1
77201,448,125,87,3.69,2.21,2.66,1,93,30,0
